numero_de_cliente,probabilidad,
772131641,4.83E-05,0
1292008474,4.83E-05,0
664622416,4.83E-05,0
686672864,4.83E-05,0
711375812,4.83E-05,0
613564942,4.83E-05,0
273493716,4.83E-05,0
895453567,4.83E-05,0
879055842,4.83E-05,0
856971270,4.83E-05,0
300193989,4.83E-05,0
580676803,4.83E-05,0
1077553903,4.83E-05,0
1017332918,4.83E-05,0
940575652,4.83E-05,0
567981070,4.83E-05,0
894770969,4.83E-05,0
585699798,4.83E-05,0
599775961,4.83E-05,0
726751314,4.83E-05,0
776513754,4.83E-05,0
288704699,4.83E-05,0
1052348416,4.83E-05,0
292005519,4.83E-05,0
589277451,4.82E-05,0
474817916,4.82E-05,0
774406814,4.82E-05,0
510808591,4.82E-05,0
565702464,4.82E-05,0
1249858967,4.82E-05,0
346455420,4.82E-05,0
655222483,4.82E-05,0
879315023,4.82E-05,0
1008712065,4.82E-05,0
518244522,4.82E-05,0
906118346,4.82E-05,0
640990179,4.82E-05,0
679632553,4.82E-05,0
1354640063,4.82E-05,0
829792515,4.82E-05,0
580614958,4.82E-05,0
251663653,4.82E-05,0
567821437,4.82E-05,0
748588883,4.82E-05,0
287291151,4.82E-05,0
1332495251,4.82E-05,0
953744238,4.82E-05,0
441462388,4.82E-05,0
710301522,4.82E-05,0
489614090,4.82E-05,0
475132451,4.82E-05,0
800421210,4.82E-05,0
1127861614,4.82E-05,0
960523686,4.82E-05,0
562712097,4.82E-05,0
487197063,4.82E-05,0
838288594,4.82E-05,0
277445486,4.82E-05,0
943820546,4.81E-05,0
982687310,4.81E-05,0
1047844876,4.81E-05,0
622108784,4.81E-05,0
441188109,4.81E-05,0
1136100186,4.81E-05,0
636889415,4.81E-05,0
939891013,4.81E-05,0
491759826,4.81E-05,0
777989283,4.81E-05,0
354631268,4.81E-05,0
909391677,4.81E-05,0
884880018,4.81E-05,0
914196618,4.81E-05,0
478553605,4.81E-05,0
272957557,4.81E-05,0
918179533,4.81E-05,0
467175084,4.81E-05,0
723640024,4.81E-05,0
684975335,4.81E-05,0
940896755,4.81E-05,0
1167196868,4.81E-05,0
665579438,4.81E-05,0
593210408,4.81E-05,0
283986607,4.81E-05,0
1048454690,4.81E-05,0
491998443,4.81E-05,0
312312350,4.81E-05,0
1129167305,4.81E-05,0
347144577,4.81E-05,0
699829050,4.81E-05,0
718656704,4.81E-05,0
511020300,4.81E-05,0
282942949,4.81E-05,0
1006990480,4.81E-05,0
1083969293,4.80E-05,0
1009381102,4.80E-05,0
596851076,4.80E-05,0
578683193,4.80E-05,0
1066547825,4.80E-05,0
1320928437,4.80E-05,0
666902772,4.80E-05,0
547404119,4.80E-05,0
942928281,4.80E-05,0
612901814,4.80E-05,0
702348895,4.80E-05,0
837521906,4.80E-05,0
906056791,4.80E-05,0
922499810,4.80E-05,0
597584648,4.80E-05,0
1068239435,4.80E-05,0
1048620088,4.80E-05,0
879299857,4.80E-05,0
1010860133,4.80E-05,0
615307893,4.80E-05,0
510328804,4.80E-05,0
338372331,4.80E-05,0
1093840995,4.80E-05,0
297687415,4.80E-05,0
491661372,4.80E-05,0
908010221,4.80E-05,0
962663803,4.80E-05,0
758118270,4.80E-05,0
883940058,4.80E-05,0
590303321,4.80E-05,0
956835400,4.80E-05,0
703180921,4.80E-05,0
886924456,4.80E-05,0
944571693,4.80E-05,0
517720106,4.80E-05,0
620909207,4.80E-05,0
714730305,4.80E-05,0
705232507,4.79E-05,0
456775328,4.79E-05,0
1129647964,4.79E-05,0
974611011,4.79E-05,0
610686069,4.79E-05,0
513484210,4.79E-05,0
1045712342,4.79E-05,0
804925185,4.79E-05,0
644708874,4.79E-05,0
344734629,4.79E-05,0
1115481006,4.79E-05,0
795974271,4.79E-05,0
993856531,4.79E-05,0
508656075,4.79E-05,0
799395058,4.79E-05,0
505801779,4.79E-05,0
925603440,4.79E-05,0
568685043,4.79E-05,0
702586863,4.79E-05,0
788566333,4.79E-05,0
862490389,4.79E-05,0
470291916,4.79E-05,0
841408561,4.79E-05,0
981908384,4.79E-05,0
481415339,4.79E-05,0
806608495,4.79E-05,0
979010912,4.79E-05,0
772287337,4.79E-05,0
679447172,4.79E-05,0
815223660,4.79E-05,0
817964770,4.79E-05,0
332606277,4.79E-05,0
582752667,4.79E-05,0
799494307,4.79E-05,0
993209160,4.79E-05,0
664804517,4.78E-05,0
999094881,4.78E-05,0
693966446,4.78E-05,0
1059305943,4.78E-05,0
494302933,4.78E-05,0
647047429,4.78E-05,0
880635514,4.78E-05,0
891416399,4.78E-05,0
458110617,4.78E-05,0
579267192,4.78E-05,0
641987167,4.78E-05,0
837534963,4.78E-05,0
465191398,4.78E-05,0
263700340,4.78E-05,0
326060562,4.78E-05,0
320261766,4.78E-05,0
567718388,4.78E-05,0
1056760572,4.78E-05,0
703066719,4.78E-05,0
437087423,4.78E-05,0
1211018377,4.78E-05,0
939059935,4.78E-05,0
567521265,4.78E-05,0
500766317,4.78E-05,0
993553738,4.78E-05,0
964373722,4.78E-05,0
856555581,4.78E-05,0
484495049,4.78E-05,0
780416079,4.78E-05,0
286323846,4.78E-05,0
484463324,4.78E-05,0
1175801461,4.78E-05,0
587239068,4.78E-05,0
649929504,4.78E-05,0
744706831,4.78E-05,0
464703805,4.78E-05,0
895463772,4.78E-05,0
832052163,4.78E-05,0
575847720,4.78E-05,0
867684759,4.78E-05,0
940697446,4.78E-05,0
1219741844,4.78E-05,0
679487283,4.78E-05,0
661493628,4.78E-05,0
1067019731,4.78E-05,0
723880178,4.78E-05,0
494558613,4.78E-05,0
1089835697,4.78E-05,0
778396945,4.77E-05,0
1324214596,4.77E-05,0
823187731,4.77E-05,0
637038553,4.77E-05,0
595271986,4.77E-05,0
867113016,4.77E-05,0
462021329,4.77E-05,0
874107664,4.77E-05,0
638403971,4.77E-05,0
437109882,4.77E-05,0
572955209,4.77E-05,0
1211815613,4.77E-05,0
784661890,4.77E-05,0
591116679,4.77E-05,0
875220024,4.77E-05,0
310179312,4.77E-05,0
614727174,4.77E-05,0
340855054,4.77E-05,0
563666054,4.77E-05,0
463630172,4.77E-05,0
284820887,4.77E-05,0
265456425,4.77E-05,0
1065562357,4.77E-05,0
598255436,4.77E-05,0
1100990546,4.77E-05,0
946036872,4.77E-05,0
896223458,4.77E-05,0
1043169303,4.77E-05,0
592228663,4.77E-05,0
660379517,4.77E-05,0
675364573,4.77E-05,0
774659368,4.77E-05,0
850522763,4.77E-05,0
347746226,4.77E-05,0
817194221,4.77E-05,0
1332191365,4.77E-05,0
581935816,4.77E-05,0
484937134,4.77E-05,0
741548504,4.77E-05,0
254220261,4.77E-05,0
684842978,4.77E-05,0
478880541,4.77E-05,0
685305772,4.76E-05,0
690014675,4.76E-05,0
649788394,4.76E-05,0
886674677,4.76E-05,0
557627761,4.76E-05,0
1013749578,4.76E-05,0
1124593756,4.76E-05,0
814672258,4.76E-05,0
552826390,4.76E-05,0
678239500,4.76E-05,0
963819408,4.76E-05,0
909255596,4.76E-05,0
293619615,4.76E-05,0
1162909486,4.76E-05,0
968130121,4.76E-05,0
320171706,4.76E-05,0
799921951,4.76E-05,0
999120987,4.76E-05,0
779338587,4.76E-05,0
753871648,4.76E-05,0
894189959,4.76E-05,0
431130591,4.76E-05,0
508955802,4.76E-05,0
819801803,4.76E-05,0
994945698,4.76E-05,0
647663520,4.76E-05,0
949913749,4.76E-05,0
1167513009,4.76E-05,0
573911429,4.76E-05,0
977093955,4.76E-05,0
648464035,4.76E-05,0
1093795564,4.76E-05,0
855606432,4.76E-05,0
563114071,4.76E-05,0
517580157,4.76E-05,0
1005917497,4.76E-05,0
642169926,4.76E-05,0
1331449108,4.76E-05,0
920088181,4.76E-05,0
748765877,4.76E-05,0
875831008,4.76E-05,0
697521708,4.76E-05,0
595033368,4.76E-05,0
267137173,4.76E-05,0
450772842,4.76E-05,0
1127102807,4.75E-05,0
559104683,4.75E-05,0
650286559,4.75E-05,0
332975142,4.75E-05,0
674987680,4.75E-05,0
851589025,4.75E-05,0
657479500,4.75E-05,0
733778857,4.75E-05,0
1019417032,4.75E-05,0
1549722290,4.75E-05,0
1061345496,4.75E-05,0
805238627,4.75E-05,0
573258003,4.75E-05,0
592363070,4.75E-05,0
252350777,4.75E-05,0
954705420,4.75E-05,0
486549256,4.75E-05,0
457963521,4.75E-05,0
1138680057,4.75E-05,0
1113260453,4.75E-05,0
955555234,4.75E-05,0
433043978,4.75E-05,0
1306050068,4.75E-05,0
689123870,4.75E-05,0
591534836,4.75E-05,0
745079488,4.75E-05,0
463916638,4.75E-05,0
1163903921,4.75E-05,0
856291439,4.75E-05,0
657092257,4.75E-05,0
478913572,4.75E-05,0
492047086,4.75E-05,0
280992806,4.75E-05,0
298488442,4.75E-05,0
813939848,4.75E-05,0
1234884048,4.75E-05,0
509603977,4.75E-05,0
973589445,4.74E-05,0
995760875,4.74E-05,0
1159104812,4.74E-05,0
659463187,4.74E-05,0
754839174,4.74E-05,0
319145324,4.74E-05,0
1138664668,4.74E-05,0
833860315,4.74E-05,0
597668952,4.74E-05,0
813325218,4.74E-05,0
519048692,4.74E-05,0
702196333,4.74E-05,0
441192200,4.74E-05,0
332094183,4.74E-05,0
621748962,4.74E-05,0
347540427,4.74E-05,0
811597433,4.74E-05,0
670370895,4.74E-05,0
495116949,4.74E-05,0
649379349,4.74E-05,0
1071430948,4.74E-05,0
727174731,4.74E-05,0
808755102,4.74E-05,0
933745667,4.74E-05,0
1359013568,4.74E-05,0
1169137019,4.74E-05,0
1313483309,4.74E-05,0
1021817278,4.74E-05,0
999208648,4.74E-05,0
1386482717,4.74E-05,0
515104795,4.74E-05,0
469519549,4.74E-05,0
683352709,4.74E-05,0
879498141,4.73E-05,0
321319353,4.73E-05,0
1030703444,4.73E-05,0
513869779,4.73E-05,0
1472102229,4.73E-05,0
899348599,4.73E-05,0
760189172,4.73E-05,0
799479507,4.73E-05,0
1011167597,4.73E-05,0
599202245,4.73E-05,0
596105831,4.73E-05,0
332231212,4.73E-05,0
1358548512,4.73E-05,0
513553715,4.73E-05,0
1059600717,4.73E-05,0
1176391079,4.73E-05,0
728677681,4.73E-05,0
493809217,4.73E-05,0
1048692650,4.73E-05,0
577258928,4.73E-05,0
905652486,4.73E-05,0
676243850,4.73E-05,0
589962602,4.73E-05,0
279197993,4.73E-05,0
1043077706,4.73E-05,0
818833107,4.73E-05,0
1234055967,4.73E-05,0
1060592377,4.73E-05,0
1329635269,4.73E-05,0
1096445802,4.73E-05,0
703637080,4.73E-05,0
572769248,4.73E-05,0
512831586,4.73E-05,0
805174742,4.73E-05,0
565395666,4.73E-05,0
636668672,4.73E-05,0
648628194,4.73E-05,0
550341984,4.73E-05,0
487222085,4.73E-05,0
496473461,4.72E-05,0
663324530,4.72E-05,0
281581399,4.72E-05,0
934020971,4.72E-05,0
772639943,4.72E-05,0
589634284,4.72E-05,0
532006150,4.72E-05,0
846129565,4.72E-05,0
830285062,4.72E-05,0
679186676,4.72E-05,0
576930831,4.72E-05,0
948999460,4.72E-05,0
551761655,4.72E-05,0
836245617,4.72E-05,0
679239554,4.72E-05,0
480222107,4.72E-05,0
777561784,4.72E-05,0
478725348,4.72E-05,0
337164727,4.72E-05,0
595461739,4.72E-05,0
434622779,4.72E-05,0
438009663,4.72E-05,0
878018820,4.72E-05,0
953215373,4.72E-05,0
1386970814,4.72E-05,0
741941733,4.72E-05,0
731502292,4.72E-05,0
948553293,4.72E-05,0
685303218,4.72E-05,0
680970985,4.72E-05,0
909144597,4.72E-05,0
278988189,4.72E-05,0
901717120,4.72E-05,0
550827605,4.72E-05,0
458699945,4.72E-05,0
355131986,4.72E-05,0
992100011,4.72E-05,0
355090056,4.72E-05,0
714084249,4.71E-05,0
550757238,4.71E-05,0
778722129,4.71E-05,0
622177844,4.71E-05,0
469272255,4.71E-05,0
712776158,4.71E-05,0
488730799,4.71E-05,0
679714961,4.71E-05,0
573359369,4.71E-05,0
619698538,4.71E-05,0
602793391,4.71E-05,0
674238285,4.71E-05,0
1162749776,4.71E-05,0
704255502,4.71E-05,0
1115677258,4.71E-05,0
957425231,4.71E-05,0
870862557,4.71E-05,0
664253115,4.71E-05,0
717499058,4.71E-05,0
591871686,4.71E-05,0
881802127,4.71E-05,0
717041952,4.71E-05,0
799115015,4.71E-05,0
1052697956,4.71E-05,0
847307775,4.71E-05,0
508141282,4.71E-05,0
650963683,4.71E-05,0
1250261308,4.71E-05,0
877764814,4.71E-05,0
817783540,4.71E-05,0
458155981,4.71E-05,0
651499628,4.71E-05,0
691684407,4.71E-05,0
325506316,4.71E-05,0
866661597,4.71E-05,0
491576555,4.71E-05,0
741083456,4.71E-05,0
471473047,4.71E-05,0
659412290,4.71E-05,0
651086203,4.71E-05,0
514074485,4.71E-05,0
1071065438,4.71E-05,0
670159622,4.71E-05,0
1221086032,4.71E-05,0
464695564,4.71E-05,0
778956810,4.70E-05,0
615762378,4.70E-05,0
477360007,4.70E-05,0
1098464569,4.70E-05,0
1043306187,4.70E-05,0
969505530,4.70E-05,0
1010956102,4.70E-05,0
731292924,4.70E-05,0
954412831,4.70E-05,0
698396544,4.70E-05,0
1004664470,4.70E-05,0
711217853,4.70E-05,0
690615368,4.70E-05,0
647242144,4.70E-05,0
963386512,4.70E-05,0
666261157,4.70E-05,0
872870316,4.70E-05,0
848145412,4.70E-05,0
631421637,4.70E-05,0
576262887,4.70E-05,0
1154191860,4.70E-05,0
972171815,4.70E-05,0
614175627,4.70E-05,0
517058951,4.70E-05,0
276088241,4.70E-05,0
685679231,4.70E-05,0
925909222,4.70E-05,0
517312077,4.70E-05,0
571984626,4.70E-05,0
822072527,4.70E-05,0
490867270,4.70E-05,0
589888144,4.70E-05,0
1332513987,4.70E-05,0
741445532,4.70E-05,0
589922491,4.70E-05,0
510096454,4.70E-05,0
330350574,4.70E-05,0
663882935,4.70E-05,0
437923164,4.70E-05,0
249562408,4.70E-05,0
651507937,4.70E-05,0
731574931,4.70E-05,0
435138083,4.70E-05,0
951772439,4.69E-05,0
712477515,4.69E-05,0
883838111,4.69E-05,0
747760512,4.69E-05,0
718554603,4.69E-05,0
1004528893,4.69E-05,0
1007665854,4.69E-05,0
622058971,4.69E-05,0
1054123092,4.69E-05,0
941275099,4.69E-05,0
730800736,4.69E-05,0
714544489,4.69E-05,0
1225171040,4.69E-05,0
321285740,4.69E-05,0
283044392,4.69E-05,0
1049760014,4.69E-05,0
954855719,4.69E-05,0
556517963,4.69E-05,0
1071422997,4.69E-05,0
328549783,4.69E-05,0
487493221,4.69E-05,0
887400521,4.69E-05,0
1491202480,4.69E-05,0
699288954,4.69E-05,0
573306867,4.69E-05,0
1101190657,4.69E-05,0
950941438,4.69E-05,0
1052499373,4.69E-05,0
763834358,4.69E-05,0
350492665,4.69E-05,0
662604741,4.69E-05,0
716996589,4.69E-05,0
716007918,4.69E-05,0
601297144,4.69E-05,0
621770764,4.69E-05,0
1140604528,4.69E-05,0
1359198300,4.69E-05,0
615175168,4.69E-05,0
304428134,4.69E-05,0
588810720,4.69E-05,0
912030105,4.69E-05,0
708774644,4.69E-05,0
288817585,4.69E-05,0
679649325,4.69E-05,0
636670055,4.69E-05,0
1321915135,4.69E-05,0
649701391,4.69E-05,0
555306132,4.69E-05,0
626506209,4.69E-05,0
1088879187,4.69E-05,0
812986327,4.68E-05,0
854110553,4.68E-05,0
610844609,4.68E-05,0
606282367,4.68E-05,0
1341825902,4.68E-05,0
739953375,4.68E-05,0
569512108,4.68E-05,0
705342482,4.68E-05,0
782317947,4.68E-05,0
1140205467,4.68E-05,0
582402324,4.68E-05,0
588691634,4.68E-05,0
352774550,4.68E-05,0
1309514177,4.68E-05,0
639160737,4.68E-05,0
1058968802,4.68E-05,0
805278815,4.68E-05,0
590467258,4.68E-05,0
304643780,4.68E-05,0
1071808856,4.68E-05,0
582854623,4.68E-05,0
1124740990,4.68E-05,0
485660201,4.68E-05,0
951130388,4.68E-05,0
760126311,4.68E-05,0
704747322,4.68E-05,0
616446940,4.68E-05,0
513651870,4.68E-05,0
1017601074,4.68E-05,0
776216136,4.68E-05,0
626561486,4.68E-05,0
823474111,4.68E-05,0
661921127,4.68E-05,0
575235498,4.68E-05,0
553767007,4.68E-05,0
573190616,4.68E-05,0
552551607,4.68E-05,0
726430074,4.68E-05,0
640490416,4.68E-05,0
767921705,4.68E-05,0
1172868114,4.68E-05,0
602315208,4.68E-05,0
677738636,4.67E-05,0
481910438,4.67E-05,0
279142058,4.67E-05,0
602639445,4.67E-05,0
870354109,4.67E-05,0
1202910788,4.67E-05,0
876137593,4.67E-05,0
490866177,4.67E-05,0
658594994,4.67E-05,0
700791179,4.67E-05,0
649350100,4.67E-05,0
637881955,4.67E-05,0
647708516,4.67E-05,0
271627656,4.67E-05,0
562771824,4.67E-05,0
445290914,4.67E-05,0
772380685,4.67E-05,0
265497484,4.67E-05,0
1173414051,4.67E-05,0
796817160,4.67E-05,0
594607765,4.67E-05,0
1067473490,4.67E-05,0
449106894,4.67E-05,0
1460594774,4.67E-05,0
663249124,4.67E-05,0
572244029,4.67E-05,0
482211481,4.67E-05,0
611168991,4.67E-05,0
1053641921,4.67E-05,0
726900819,4.67E-05,0
894067295,4.67E-05,0
571962670,4.67E-05,0
950346278,4.67E-05,0
260602543,4.67E-05,0
961150272,4.67E-05,0
278754158,4.67E-05,0
1156406290,4.67E-05,0
471033370,4.67E-05,0
849121034,4.67E-05,0
690091029,4.67E-05,0
273113253,4.67E-05,0
1053662194,4.67E-05,0
826477980,4.67E-05,0
729231637,4.67E-05,0
919403977,4.66E-05,0
1106459204,4.66E-05,0
634239399,4.66E-05,0
699956821,4.66E-05,0
961714219,4.66E-05,0
811916708,4.66E-05,0
497797307,4.66E-05,0
853798938,4.66E-05,0
875329563,4.66E-05,0
704235963,4.66E-05,0
620891410,4.66E-05,0
451063748,4.66E-05,0
307852354,4.66E-05,0
455820346,4.66E-05,0
973993605,4.66E-05,0
881680555,4.66E-05,0
1248240423,4.66E-05,0
613205479,4.66E-05,0
1130735747,4.66E-05,0
506087365,4.66E-05,0
1083699249,4.66E-05,0
1128630412,4.66E-05,0
840399685,4.66E-05,0
612980721,4.66E-05,0
576637884,4.66E-05,0
351060540,4.66E-05,0
666550244,4.66E-05,0
811535076,4.66E-05,0
1011548709,4.66E-05,0
632593869,4.66E-05,0
267080068,4.66E-05,0
824393217,4.66E-05,0
882837766,4.66E-05,0
350667541,4.66E-05,0
838833865,4.66E-05,0
641480692,4.66E-05,0
869687412,4.66E-05,0
805642497,4.66E-05,0
621875196,4.66E-05,0
695789252,4.66E-05,0
872051996,4.66E-05,0
839973791,4.66E-05,0
1121576182,4.66E-05,0
477746592,4.65E-05,0
861567936,4.65E-05,0
1160479846,4.65E-05,0
1141604796,4.65E-05,0
604319680,4.65E-05,0
667381826,4.65E-05,0
885326040,4.65E-05,0
461217894,4.65E-05,0
863835158,4.65E-05,0
1000469488,4.65E-05,0
633086416,4.65E-05,0
872786303,4.65E-05,0
686894265,4.65E-05,0
1139769880,4.65E-05,0
740690961,4.65E-05,0
920676483,4.65E-05,0
618373384,4.65E-05,0
911766184,4.65E-05,0
638457934,4.65E-05,0
984917932,4.65E-05,0
741592262,4.65E-05,0
731051095,4.65E-05,0
718066506,4.65E-05,0
268792686,4.65E-05,0
832919194,4.65E-05,0
855875460,4.65E-05,0
737692054,4.65E-05,0
1033047242,4.65E-05,0
635705595,4.65E-05,0
1093676836,4.65E-05,0
991883272,4.65E-05,0
621011735,4.65E-05,0
509375863,4.65E-05,0
465187606,4.65E-05,0
511810900,4.64E-05,0
958554730,4.64E-05,0
1080399658,4.64E-05,0
645336195,4.64E-05,0
594247286,4.64E-05,0
322318749,4.64E-05,0
576291914,4.64E-05,0
347373860,4.64E-05,0
679187624,4.64E-05,0
332302536,4.64E-05,0
1090288568,4.64E-05,0
689696852,4.64E-05,0
829020660,4.64E-05,0
614936039,4.64E-05,0
974976443,4.64E-05,0
551202815,4.64E-05,0
979941316,4.64E-05,0
674289702,4.64E-05,0
1069329481,4.64E-05,0
1128984324,4.64E-05,0
507726473,4.64E-05,0
564421436,4.64E-05,0
697767182,4.64E-05,0
677863129,4.64E-05,0
714922475,4.64E-05,0
892253088,4.64E-05,0
1333970926,4.64E-05,0
795660538,4.64E-05,0
464901875,4.64E-05,0
698927015,4.64E-05,0
1165667077,4.64E-05,0
1178553075,4.64E-05,0
899412630,4.64E-05,0
267671145,4.64E-05,0
852624374,4.64E-05,0
610843371,4.64E-05,0
1169320435,4.64E-05,0
1059727899,4.64E-05,0
665963982,4.64E-05,0
697491810,4.64E-05,0
499764512,4.64E-05,0
461747929,4.64E-05,0
514607945,4.64E-05,0
870226927,4.64E-05,0
563987950,4.63E-05,0
908813588,4.63E-05,0
578163439,4.63E-05,0
500713148,4.63E-05,0
1112595865,4.63E-05,0
351186048,4.63E-05,0
514368234,4.63E-05,0
447290433,4.63E-05,0
739883947,4.63E-05,0
885865478,4.63E-05,0
1102268517,4.63E-05,0
292514257,4.63E-05,0
284501032,4.63E-05,0
316976625,4.63E-05,0
646651143,4.63E-05,0
304054239,4.63E-05,0
461440764,4.63E-05,0
606994863,4.63E-05,0
679509384,4.63E-05,0
1080172424,4.63E-05,0
816298676,4.63E-05,0
1202591291,4.62E-05,0
566659341,4.62E-05,0
552967073,4.62E-05,0
783323611,4.62E-05,0
1006296208,4.62E-05,0
589088210,4.62E-05,0
301930672,4.62E-05,0
724949361,4.62E-05,0
621246928,4.62E-05,0
737351114,4.62E-05,0
916420604,4.62E-05,0
809935421,4.62E-05,0
728107688,4.62E-05,0
677560626,4.62E-05,0
788906830,4.62E-05,0
537329906,4.62E-05,0
716404717,4.62E-05,0
434753539,4.62E-05,0
515982543,4.62E-05,0
294552060,4.62E-05,0
825461085,4.62E-05,0
680845989,4.62E-05,0
1057297465,4.62E-05,0
573630882,4.62E-05,0
323619180,4.62E-05,0
462933142,4.62E-05,0
1308295421,4.62E-05,0
853298296,4.62E-05,0
455952558,4.62E-05,0
685553287,4.62E-05,0
382521647,4.62E-05,0
647441307,4.62E-05,0
641583955,4.62E-05,0
591893419,4.62E-05,0
285886646,4.62E-05,0
959060334,4.62E-05,0
552624314,4.62E-05,0
1329023115,4.62E-05,0
1003172527,4.62E-05,0
901603943,4.62E-05,0
447281244,4.62E-05,0
1122822795,4.62E-05,0
644526414,4.61E-05,0
285794690,4.61E-05,0
619715822,4.61E-05,0
305901768,4.61E-05,0
276659480,4.61E-05,0
261906116,4.61E-05,0
482188586,4.61E-05,0
506864917,4.61E-05,0
513349735,4.61E-05,0
310866650,4.61E-05,0
662658926,4.61E-05,0
786232672,4.61E-05,0
268740252,4.61E-05,0
574101549,4.61E-05,0
303183707,4.61E-05,0
356562452,4.61E-05,0
477187607,4.61E-05,0
1062631272,4.61E-05,0
866072560,4.61E-05,0
878808984,4.61E-05,0
731821200,4.61E-05,0
807810479,4.61E-05,0
1017774636,4.61E-05,0
518398767,4.61E-05,0
749121617,4.61E-05,0
1136933160,4.61E-05,0
510639761,4.61E-05,0
1059825696,4.61E-05,0
795635303,4.61E-05,0
634418358,4.61E-05,0
768895064,4.61E-05,0
751053527,4.61E-05,0
631585361,4.61E-05,0
661209280,4.61E-05,0
573655169,4.61E-05,0
742170649,4.61E-05,0
458432156,4.61E-05,0
354000523,4.61E-05,0
591946075,4.61E-05,0
708633166,4.61E-05,0
509643874,4.61E-05,0
637404797,4.61E-05,0
787879585,4.61E-05,0
601046494,4.61E-05,0
479560508,4.61E-05,0
1008508017,4.61E-05,0
670008956,4.61E-05,0
259499013,4.61E-05,0
312916331,4.61E-05,0
670080279,4.60E-05,0
552470727,4.60E-05,0
1145769436,4.60E-05,0
576690677,4.60E-05,0
600566783,4.60E-05,0
1240370648,4.60E-05,0
1140949397,4.60E-05,0
640609213,4.60E-05,0
250791883,4.60E-05,0
816368907,4.60E-05,0
881942366,4.60E-05,0
823990876,4.60E-05,0
869353039,4.60E-05,0
509196170,4.60E-05,0
292436153,4.60E-05,0
941103280,4.60E-05,0
1333746459,4.60E-05,0
578940555,4.60E-05,0
465435703,4.60E-05,0
590493441,4.60E-05,0
678775078,4.60E-05,0
258655535,4.60E-05,0
1181296738,4.60E-05,0
702591236,4.60E-05,0
339185681,4.60E-05,0
500985463,4.60E-05,0
734188491,4.60E-05,0
607247562,4.60E-05,0
462081133,4.60E-05,0
1097234002,4.60E-05,0
579664571,4.60E-05,0
804732443,4.59E-05,0
638039333,4.59E-05,0
1044869454,4.59E-05,0
1014976208,4.59E-05,0
1222722664,4.59E-05,0
645064255,4.59E-05,0
1038504960,4.59E-05,0
755568877,4.59E-05,0
341512929,4.59E-05,0
672486290,4.59E-05,0
567870660,4.59E-05,0
1388127222,4.59E-05,0
511738193,4.59E-05,0
467200319,4.59E-05,0
1340691082,4.59E-05,0
298728810,4.59E-05,0
1135007663,4.59E-05,0
501521767,4.59E-05,0
817839697,4.59E-05,0
349429818,4.59E-05,0
857838292,4.59E-05,0
874035247,4.59E-05,0
829777929,4.59E-05,0
663839835,4.59E-05,0
434327500,4.59E-05,0
636038141,4.59E-05,0
1115121552,4.59E-05,0
254299672,4.59E-05,0
988584492,4.59E-05,0
840718302,4.59E-05,0
589963772,4.59E-05,0
310349227,4.59E-05,0
803750698,4.59E-05,0
379012901,4.59E-05,0
938550907,4.59E-05,0
308336292,4.59E-05,0
578384849,4.59E-05,0
643870366,4.59E-05,0
801549829,4.59E-05,0
283187766,4.59E-05,0
480355558,4.59E-05,0
1436886619,4.58E-05,0
320772767,4.58E-05,0
873938620,4.58E-05,0
855220727,4.58E-05,0
567464459,4.58E-05,0
1232220608,4.58E-05,0
939790518,4.58E-05,0
696434437,4.58E-05,0
457087890,4.58E-05,0
1350344807,4.58E-05,0
587002278,4.58E-05,0
593892135,4.58E-05,0
1027663768,4.58E-05,0
750064199,4.58E-05,0
744848018,4.58E-05,0
799437501,4.58E-05,0
576370966,4.58E-05,0
430989993,4.58E-05,0
350724203,4.58E-05,0
787999987,4.58E-05,0
873653547,4.58E-05,0
627251813,4.58E-05,0
1068115319,4.58E-05,0
299185771,4.58E-05,0
630911952,4.58E-05,0
663555197,4.58E-05,0
335256737,4.58E-05,0
798861521,4.58E-05,0
616264625,4.58E-05,0
455488817,4.58E-05,0
596065071,4.58E-05,0
586310705,4.58E-05,0
801005652,4.58E-05,0
850380918,4.58E-05,0
913630929,4.58E-05,0
486756661,4.58E-05,0
1108853318,4.58E-05,0
592766504,4.58E-05,0
512506769,4.58E-05,0
623513356,4.58E-05,0
349672671,4.58E-05,0
576986177,4.58E-05,0
1062300477,4.57E-05,0
775270565,4.57E-05,0
716934163,4.57E-05,0
592544002,4.57E-05,0
590027581,4.57E-05,0
1202911514,4.57E-05,0
724191648,4.57E-05,0
439911453,4.57E-05,0
1057490788,4.57E-05,0
580360440,4.57E-05,0
353455397,4.57E-05,0
553612404,4.57E-05,0
776421354,4.57E-05,0
348498030,4.57E-05,0
708829853,4.57E-05,0
819130794,4.57E-05,0
776592584,4.57E-05,0
308106505,4.57E-05,0
1023688880,4.57E-05,0
666090294,4.57E-05,0
758833464,4.57E-05,0
350327190,4.57E-05,0
927449509,4.57E-05,0
680978714,4.57E-05,0
478903290,4.57E-05,0
772653504,4.57E-05,0
891292052,4.57E-05,0
476077663,4.57E-05,0
352740058,4.57E-05,0
749294675,4.57E-05,0
736571530,4.57E-05,0
337039219,4.57E-05,0
583501994,4.57E-05,0
1234971999,4.56E-05,0
1019137424,4.56E-05,0
585953513,4.56E-05,0
551910426,4.56E-05,0
637191261,4.56E-05,0
478862744,4.56E-05,0
1173746161,4.56E-05,0
646294310,4.56E-05,0
1201582415,4.56E-05,0
728161873,4.56E-05,0
